RecordID,CustomerID_Hash,Statement_Generation_Date,Statement_Period_Months,Opening_Balance,Closing_Balance,Total_Credits,Num_Credit_Transactions,Total_Debits,Num_Debit_Transactions,Probable_Salary_Deposits_Count,Probable_Salary_Total,Other_Credits_Total,ATM_Withdrawals_Count,ATM_Withdrawals_Total,POS_Purchases_Count,POS_Purchases_Total,Airtime_Purchases_Count,Airtime_Purchases_Total,Online_P2P_Payments_Count,Online_P2P_Payments_Total,Send_Money_eWallet_Count,Send_Money_eWallet_Total,Debit_Orders_Processed_Count,Debit_Orders_Processed_Total,Debit_Orders_Returned_Count,Debit_Orders_Returned_Total,Fees_Monthly_Account_Total,Fees_Service_Charges_Total,Fees_Penalty_Interest_Total,Fees_Unpaid_Item_Charges_Total,Fees_Honouring_Charges_Total,VAT_on_Charges,Transfers_To_Savings_Count,Transfers_To_Savings_Total,Days_Balance_Below_Zero,Min_Balance_Recorded,Max_Balance_Recorded,Account_Type_Code,Net_Income,Salary_Ratio,Savings_Ratio,Expense_Ratio,Balance_Stability,Fees_Total,Credit_Score_Class
279,9e6167742d,2024-12-01,3,7984.47,16891.59,33103.55,34,24196.43,93,2,27875.9,5227.65,5,449.85,17,8910.72,4,61.96,4,286.67,5,1206.89,3,6893.0,3,5076.47,44.26,262.87,0.0,133.4,0.0,61.67,10,1386.41,16,4287.15,27641.83,3,8907.120000000003,0.8420818915191874,0.0418810067198231,0.5888925774471487,23354.68,440.53,2
280,d7bbccb3f8,2024-01-16,3,4697.58,18459.32,32049.32,19,18287.58,104,4,20739.95,11309.37,4,1173.87,11,6165.7,5,323.08,7,1100.35,3,621.78,5,3335.62,3,2036.23,40.38,220.59,0.0,141.66,0.0,56.37,5,850.84,77,559.89,34999.55,2,13761.739999999998,0.6471260544685504,0.026547833152154244,0.497663204243079,34439.66,402.63,1
281,45d37f9178,2024-04-16,3,2821.26,4157.02,32349.81,24,31014.05,39,5,11223.46,21126.35,7,9277.83,12,10759.93,3,1210.22,7,2360.83,2,32.92,1,2559.87,1,322.63,21.96,234.77,27.48,144.91,59.1,68.35,8,4124.81,58,-234.02,34858.62,1,1335.760000000002,0.3469405229891613,0.12750646758048967,0.8818056999687527,35092.64,488.22,0
282,94e30e1114,2024-02-25,3,6766.02,6393.02,5395.58,32,5768.58,36,6,2227.05,3168.53,5,35.86,4,861.82,4,120.99,3,292.22,5,393.82,4,1400.51,3,354.43,23.38,69.9,0.0,180.57,0.0,38.34,8,316.89,51,1540.93,8360.88,1,-373.0,0.4127545138798795,0.058731406076825844,0.4743273911327457,6819.949999999999,273.85,1
283,94f37ca7c3,2024-11-07,3,9576.06,10544.36,10179.48,59,9211.18,46,0,0.0,10179.48,8,311.23,19,916.9,7,217.35,4,761.14,3,855.86,2,2339.9,1,253.99,44.02,157.58,0.0,168.2,0.0,51.77,5,167.91,85,1040.51,11557.23,3,968.2999999999993,0.0,0.01649494866142475,0.4662580724191796,10516.72,369.8,0
284,2e740ddcb7,2024-01-12,3,8765.15,3418.24,27513.47,48,32860.38,118,5,10025.81,17487.66,1,3318.67,18,6000.32,5,1497.19,6,1205.28,4,2388.28,1,147.24,0,0.0,6.28,193.71,0.0,0.0,0.0,28.0,0,5007.82,11,1606.61,6219.74,1,-5346.909999999996,0.36439642109846554,0.1820133919858164,0.9057781139414893,4613.13,199.99,1
285,747d88f738,2024-04-27,3,1260.28,13587.9,13365.49,9,1037.87,97,5,6055.04,7310.45,10,100.71,4,295.99,4,7.7,5,96.36,3,101.28,3,76.14,0,0.0,16.01,120.59,0.0,0.0,0.0,19.12,0,193.78,72,-487.73,14239.67,3,12327.619999999999,0.4530353918936006,0.01449853316264499,0.07096173398050153,14727.4,136.6,1
286,4fb0f80f69,2024-03-04,3,7297.81,13264.44,9887.29,59,3920.66,113,2,4542.58,5344.71,8,70.84,19,1145.62,10,27.63,5,333.88,5,70.27,2,953.95,2,674.08,27.24,57.14,29.72,188.58,6.08,43.23,3,16.86,57,3511.47,13772.39,1,5966.630000000001,0.4594363066118218,0.001705219529314908,0.22814298432944816,10260.92,308.76,1
287,8793bb4829,2024-11-13,3,7651.26,5378.41,15172.05,19,17444.9,36,4,9643.21,5528.84,5,5176.51,2,3244.85,10,24.15,0,602.31,1,1213.78,0,3961.39,0,0.0,20.72,88.55,0.0,0.0,0.0,15.3,3,640.22,35,6887.91,13186.47,1,-2272.850000000002,0.6355904442708796,0.04219732995870697,0.764345750024865,6298.5599999999995,109.27,1
288,662ed1424d,2024-04-12,3,2579.07,18328.89,35532.75,47,19782.93,94,4,14554.6,20978.15,0,1587.06,18,3832.37,3,520.09,10,235.0,1,1791.11,3,1261.58,3,631.79,7.31,37.23,0.0,152.71,0.0,27.62,5,3076.86,15,-402.8,34728.97,3,15749.82,0.40961085196051533,0.08659222829643076,0.5190759717064155,35131.770000000004,197.25,2
289,058afd21ca,2024-04-24,3,6730.87,3116.76,37747.95,9,41362.06,24,1,30944.85,6803.1,2,1066.23,17,1253.33,0,384.23,3,109.15,5,1509.24,0,8409.81,0,0.0,30.76,184.08,0.0,0.0,0.0,30.08,2,5293.75,67,248.47,19155.45,3,-3614.1100000000006,0.8197756434455381,0.14023940372920915,0.9299270978861399,18906.98,214.84,0
290,12e278146f,2024-02-12,3,2025.57,6120.11,39555.77,41,35461.23,118,4,28615.88,10939.89,3,3747.61,3,1463.6,8,361.3,5,3146.0,2,1720.87,0,7616.68,0,0.0,9.92,287.9,0.0,0.0,0.0,41.69,4,6808.19,80,-1038.98,38469.12,3,4094.5399999999936,0.7234312465665567,0.17211622981931587,0.8528159506163102,39508.100000000006,297.82,0
291,483cae69a1,2024-04-24,3,2176.36,17294.13,36999.8,43,21882.03,44,1,28363.09,8636.71,2,6147.33,14,2225.49,6,8.33,8,234.64,3,140.66,3,3835.12,0,0.0,36.62,29.4,0.0,0.0,0.0,9.24,0,3963.49,21,2164.69,19453.94,2,15117.770000000004,0.7665741436440197,0.1071219303888129,0.5585547434970655,17289.25,66.02,2
292,13b9ed5d74,2024-06-21,3,114.35,8412.11,22225.57,15,13927.81,60,1,17133.89,5091.68,4,3876.47,10,4977.36,7,133.74,3,57.28,5,968.44,2,3349.95,0,0.0,11.5,262.75,38.06,0.0,32.69,48.3,2,2323.62,5,-1410.53,21223.37,2,8297.76,0.770908912572321,0.10454714997185674,0.6234494125314683,22633.899999999998,345.0,2
293,1d91c8fac7,2025-02-26,3,143.95,644.22,721.64,58,221.37,35,1,492.22,229.42,2,21.75,8,33.9,10,7.27,9,3.94,0,8.14,1,52.42,0,0.0,20.1,166.51,0.0,0.0,0.0,26.13,3,14.53,68,-492.99,655.0,1,500.27,0.6820852502632893,0.0201346931988249,0.25574463660624547,1147.99,186.60999999999999,1
294,92c13cd08a,2025-05-08,3,9982.92,17031.8,30102.67,56,23053.79,38,3,9032.6,21070.07,6,3932.45,7,9003.13,2,1036.06,9,560.88,5,1127.49,4,1502.36,0,0.0,30.4,141.76,0.0,0.0,0.0,24.1,2,2664.41,10,6586.63,34743.13,2,7048.879999999997,0.3000597621407005,0.08851075336506695,0.5751141494986104,28156.499999999996,172.16,2
295,ece37d1233,2024-09-01,3,1448.51,4701.67,8226.19,39,4973.03,46,5,5967.85,2258.34,4,588.29,5,692.18,8,212.17,8,486.13,3,436.01,1,205.71,0,0.0,19.79,98.43,0.0,0.0,0.0,16.55,2,730.25,71,-821.48,8689.32,1,3253.1600000000008,0.7254695065394794,0.08877135101426055,0.5140242074689654,9510.8,118.22,1
296,1da69f79f2,2024-05-26,3,5573.15,16183.12,32679.48,11,22069.51,47,4,27635.4,5044.08,0,2859.63,19,7601.08,1,838.4,1,1817.77,2,1638.02,4,4670.36,4,2596.2,23.43,159.67,0.0,189.76,0.0,52.2,4,1264.28,54,4551.63,27699.03,1,10609.970000000001,0.8456499307822524,0.03868727409371263,0.5769409841885381,23147.399999999998,372.86,2
297,048b6e53e5,2024-11-28,3,50.79,-261.14,39555.11,7,39867.04,104,5,22308.98,17246.13,4,4513.87,10,10110.78,5,1449.46,7,1770.2,2,666.27,3,5717.25,2,2026.38,27.63,223.2,0.0,20.74,0.0,38.02,8,3032.61,73,-1363.18,18152.16,1,-311.9300000000003,0.5639974203080209,0.07666797033303661,1.0065934620851944,19515.34,271.57,0
298,d0f08ee4d8,2024-01-01,3,7001.44,3178.85,27583.91,22,31406.5,88,2,22881.18,4702.73,9,300.22,4,7870.2,1,342.44,9,150.22,4,2114.07,3,1091.98,0,0.0,27.9,237.39,0.0,0.0,0.0,37.14,0,5435.97,81,3883.81,20868.57,2,-3822.59,0.8295118422297637,0.1970703210676079,0.9080868055404963,16984.76,265.28999999999996,0
299,a033ca28cf,2025-01-11,3,8638.17,13209.82,10168.18,8,5596.53,64,4,3141.42,7026.76,2,1225.18,5,868.95,10,220.05,6,12.59,0,388.77,0,944.73,0,0.0,14.56,190.41,0.0,0.0,0.0,28.7,4,781.23,26,5293.97,16521.47,2,4571.650000000001,0.30894614375433954,0.07683085861973332,0.2975872511146501,11227.5,204.97,2
300,21cb9421ff,2025-05-02,3,693.87,14521.11,32313.29,28,18486.05,21,1,11444.48,20868.81,8,3818.6,15,2770.04,9,317.29,8,1398.79,3,519.06,5,1185.03,5,656.24,43.27,260.51,0.0,1.25,0.0,42.7,10,3323.43,61,-882.44,17257.83,2,13827.240000000002,0.3541725401529835,0.10285025139810894,0.5600618168906382,18140.27,305.03,1
301,13dacdc1a8,2024-08-13,3,6575.72,19457.09,17217.42,35,4336.05,70,5,9968.58,7248.84,6,435.76,2,1289.14,7,23.49,9,191.65,3,305.69,5,978.9,3,793.36,30.31,154.17,0.0,185.27,0.0,51.77,1,855.37,46,3449.94,19915.05,2,12881.369999999999,0.5789822168478205,0.0496804980072508,0.18223950264656116,16465.11,369.75,2
302,e4ee064ee8,2024-06-28,3,379.34,10300.29,8119.8,32,8499.14,42,2,2756.37,5363.43,0,1193.92,3,2367.41,8,420.73,5,60.13,4,76.86,3,226.12,3,176.83,36.97,225.37,0.0,5.56,0.0,37.51,6,769.78,44,-1090.3,10138.88,2,-379.33999999999924,0.33946279465011453,0.09480282765585359,1.0,11229.179999999998,267.90000000000003,0
303,8947f83145,2024-06-21,3,5649.83,17613.15,14896.59,48,2933.27,90,2,13179.86,1716.73,3,39.16,4,601.76,10,27.58,5,179.34,2,121.91,2,573.56,1,216.34,5.61,194.61,0.0,56.62,0.0,35.96,8,576.04,37,4493.04,18744.45,3,11963.32,0.8847568470368051,0.03866925249335586,0.14276307016015444,14251.41,256.84000000000003,2
304,9714b5b73f,2024-12-25,3,7259.31,4945.83,24620.83,19,26934.31,10,6,11504.6,13116.23,9,3005.81,12,6253.26,2,439.93,5,1838.75,4,166.96,1,6284.26,1,6063.77,11.93,49.12,0.0,103.25,0.0,23.0,8,2000.72,73,-394.86,11206.91,3,-2313.4799999999996,0.46727100589216525,0.08126127348265676,0.8448617226900509,11601.77,164.3,0
305,1e43bec3d7,2024-07-03,3,9029.7,15525.52,11158.55,45,4662.73,75,0,0.0,11158.55,0,97.09,15,1475.35,3,46.61,9,75.53,2,256.21,3,38.38,0,0.0,12.21,26.02,0.0,0.0,0.0,5.35,6,403.39,8,8632.58,17543.9,1,6495.82,0.0,0.03615075435428439,0.2309625648582715,8911.320000000002,38.230000000000004,2
306,f7cf8dc1a1,2024-08-31,3,6791.29,-1804.85,10198.38,18,18794.52,60,2,6000.63,4197.75,4,1997.67,20,1014.73,6,30.63,0,1285.49,2,644.07,2,33.82,2,17.62,39.52,264.45,0.0,94.02,0.0,55.72,5,3585.76,18,3498.03,14252.4,2,-8596.140000000001,0.5883905090808541,0.35160094054153707,1.1062321987419417,10754.369999999999,397.98999999999995,1
307,d5bb552a13,2024-07-28,3,6315.63,-1915.75,33551.12,43,41782.5,65,0,0.0,33551.12,5,4453.99,0,4822.4,5,910.62,9,759.74,3,426.48,1,4444.89,0,0.0,14.94,172.59,0.0,0.0,0.0,26.25,9,543.3,62,4214.76,-884.6,2,-8231.379999999997,0.0,0.016193200107775835,1.0480538293189186,-5099.360000000001,187.53,0
308,e989cad6e8,2024-10-16,3,1295.47,-1530.69,39701.69,38,42527.85,106,2,26368.85,13332.84,3,3653.81,7,10716.94,1,1845.9,7,1736.05,2,119.41,0,1528.56,0,0.0,26.65,198.18,0.0,0.0,0.0,31.48,0,2925.63,47,-1391.2,-1302.78,2,-2826.159999999996,0.6641744973576691,0.07369031393877691,1.0373364886738494,88.42000000000007,224.83,1
309,308b549bbe,2024-01-24,3,1775.62,11063.08,34943.88,49,25656.42,36,4,12674.97,22268.91,1,4661.54,18,781.84,1,1038.99,8,777.51,2,2171.58,2,3470.93,1,3011.7,16.69,115.17,0.0,167.36,0.0,41.89,10,1725.5,43,-648.29,28838.47,1,9287.46,0.3627236013859938,0.049379175981602505,0.698713762442299,29486.760000000002,299.22,1
310,58f468c2c8,2024-12-28,3,1539.35,4152.86,26108.22,9,23494.71,109,0,0.0,26108.22,3,4813.35,5,8646.56,0,578.83,5,860.06,3,2098.61,1,5652.73,1,4596.86,42.46,138.09,0.0,127.48,0.0,43.12,1,1016.52,79,1118.93,23494.7,2,2613.510000000002,0.0,0.03893486419219694,0.8497929474452909,22375.77,308.03000000000003,0
311,2c6e897981,2024-05-05,3,278.47,-919.9,27679.68,16,28878.05,39,0,0.0,27679.68,5,4046.99,13,7556.52,2,71.24,6,442.63,2,2389.46,2,7922.68,1,1398.27,14.5,112.34,0.0,8.53,0.0,18.95,1,4285.47,48,251.86,12783.77,2,-1198.369999999999,0.0,0.15482368293275067,1.0329027492877747,12531.91,135.37,0
312,97769cbc4c,2024-04-15,3,9804.47,13895.64,17587.96,31,13496.79,58,5,14253.53,3334.43,8,3464.43,14,1861.9,3,361.3,5,454.26,4,489.12,3,2158.95,2,586.83,26.73,136.39,0.0,140.57,0.0,42.52,5,411.03,20,648.52,25027.03,3,4091.1699999999983,0.810414055979204,0.023369964452955316,0.4927197039474045,24378.51,303.68999999999994,2
313,f7844b9138,2024-05-02,3,9189.61,-1174.12,30243.31,42,40607.04,111,6,11883.46,18359.85,3,6764.78,0,15651.45,5,1069.46,8,3774.25,3,3508.63,0,10101.36,0,0.0,17.75,32.3,0.0,0.0,0.0,7.01,6,2760.14,21,7196.23,26324.76,2,-10363.73,0.39292855180203484,0.09126448130181516,1.029775121903222,19128.53,50.05,1
314,6d0b7cb98e,2025-02-16,3,7424.51,2213.38,10301.16,13,15512.29,47,2,3895.88,6405.28,5,2661.46,8,1805.21,9,68.05,10,959.37,2,1248.23,5,1830.26,5,171.45,20.08,187.36,0.0,168.39,0.0,52.62,10,2457.29,41,2152.97,14802.01,1,-5211.130000000001,0.37819818350554696,0.23854497940037822,0.8751313772624675,12649.04,375.83,0
315,30eaea4913,2024-10-14,3,9738.55,-159.63,32540.61,46,42438.79,51,1,25933.99,6606.62,5,6994.63,14,6312.9,3,1977.06,3,2916.18,5,1404.08,1,4311.1,0,0.0,19.07,227.46,0.0,0.0,0.0,34.51,0,4877.04,53,2622.13,7845.49,2,-9898.18,0.7969730745674405,0.1498754940365285,1.0037756190047296,5223.36,246.53,0
316,e8fb789ec4,2024-12-13,3,7858.39,8198.92,26885.5,16,26544.97,85,1,17164.31,9721.19,9,3644.76,5,5340.29,5,136.98,8,1154.17,3,2468.23,5,5073.06,5,1162.47,9.67,208.87,0.0,148.36,0.0,51.37,4,3195.16,23,3009.89,27407.12,2,340.52999999999884,0.638422569786688,0.11884324264008479,0.7640183640922189,24397.23,366.9,2
317,3dbe35840b,2024-05-22,3,4122.74,8322.64,5187.56,57,987.66,30,5,3695.26,1492.3,2,217.08,5,332.75,7,48.08,2,47.87,2,42.31,4,166.19,4,48.98,11.92,91.97,0.0,152.07,0.0,35.83,2,117.02,53,205.97,9061.29,2,4199.900000000001,0.7123310380988365,0.02255781137953103,0.10608251076764444,8855.320000000002,255.95999999999998,2
318,d97b1a6196,2024-04-24,3,6494.15,17330.05,32786.52,43,21950.62,31,3,10058.65,22727.87,0,5879.78,3,1644.91,3,558.28,7,1156.22,1,1130.76,2,4287.97,2,4162.02,37.46,19.35,0.0,97.3,0.0,21.58,5,3431.43,83,-991.47,20036.25,2,10835.899999999998,0.3067922426655833,0.10465978090995934,0.558814806366592,21027.72,154.11,1
319,55df54b5c4,2024-02-17,3,6934.64,12004.12,19387.51,55,14318.03,66,0,0.0,19387.51,6,1266.31,6,4565.76,1,329.31,3,330.73,2,334.94,5,2262.11,2,1583.72,42.52,17.51,0.0,182.4,0.0,33.94,10,4.15,33,2299.81,14089.15,3,5069.479999999998,0.0,0.0002140553376890586,0.5439536663988315,11789.34,242.43,1
320,8dbd8d3d53,2024-12-13,3,8940.99,875.16,9647.51,40,17713.34,27,6,6175.0,3472.51,8,2933.17,14,1411.94,3,12.82,0,597.82,0,371.08,1,3174.4,1,1301.37,11.35,169.57,0.0,149.28,0.0,46.23,6,180.41,64,6005.45,1285.63,2,-8065.83,0.6400615288297188,0.018700162010715716,0.9529192780482556,-4719.82,330.2,0
321,f325da64f0,2025-05-14,3,2729.5,17852.64,13224.02,31,15953.52,58,2,7430.0,5794.02,9,212.3,13,2449.12,3,399.98,2,369.15,2,1241.59,2,893.13,1,511.11,9.69,202.25,25.61,3.62,16.11,36.02,7,579.47,17,1922.51,17020.95,3,-2729.5,0.5618563795275566,0.04381950420522655,1.0,15098.44,257.28000000000003,1
322,72d3aa63b0,2024-04-25,3,7984.37,5144.17,8002.59,37,10842.79,119,3,6050.87,1951.72,7,1038.39,7,773.68,6,28.15,0,820.74,3,242.02,2,1971.25,0,0.0,10.76,108.08,32.2,0.0,61.55,29.76,5,2013.79,41,589.31,6436.57,3,-2840.2000000000007,0.7561139581060632,0.25164228081158724,0.6782271301110406,5847.26,212.59000000000003,1
323,d4eebcd435,2024-03-10,3,7423.57,-1823.86,38841.26,12,48088.69,75,3,19775.61,19065.65,2,6244.01,11,7110.52,2,227.64,9,1962.13,5,1712.56,0,6731.26,0,0.0,35.88,122.28,0.0,0.0,0.0,22.14,5,9609.12,39,1396.48,43160.68,2,-9247.43,0.5091392503744729,0.2473946519757598,1.0394221701452269,41764.2,158.16,0
324,98d35f8d1d,2024-04-17,3,5703.93,8626.57,11018.81,14,8096.17,19,4,7588.63,3430.18,5,1244.61,12,2294.67,8,28.49,0,505.31,0,398.24,4,538.72,2,31.68,13.21,156.9,0.0,133.13,0.0,42.45,2,592.54,59,184.66,10813.56,1,2922.6399999999994,0.6886977813393643,0.05377531693531334,0.48414135482582404,10628.9,303.24,1
325,ba5cde8689,2024-07-17,3,5347.41,11900.73,20452.79,50,13899.47,39,6,10187.47,10265.32,5,255.34,10,628.57,4,32.61,3,518.24,1,21.85,4,332.96,2,324.11,26.56,294.21,0.0,140.82,0.0,64.62,2,2019.82,38,-355.38,25435.9,3,6553.3200000000015,0.4980968366662934,0.09875523094893165,0.5387349710467361,25791.280000000002,461.59,1
326,517e9bdf07,2024-05-04,3,1540.14,6695.47,31487.03,52,26331.7,74,4,16171.6,15315.43,0,1596.05,11,764.31,3,33.96,10,2249.79,2,2122.49,5,3345.98,1,1575.33,30.95,269.1,0.0,159.51,0.0,64.34,5,5259.97,70,864.92,29985.18,2,5155.329999999998,0.5135955979334984,0.16705195758380514,0.7972738808683881,29120.260000000002,459.56,0
327,9faf39e93e,2024-12-01,3,7992.1,12265.0,22827.78,39,18554.88,111,2,9125.01,13702.77,6,2819.89,20,787.14,9,717.4,4,1230.01,0,369.05,2,942.32,0,0.0,14.52,75.05,0.0,0.0,0.0,12.54,1,644.64,12,1756.56,30659.92,1,4272.899999999998,0.3997326941121739,0.028239276881063338,0.602042577712827,28903.359999999997,89.57,2
328,9050fca6ad,2024-12-30,3,1504.13,16919.94,21501.71,35,6085.9,43,1,11559.74,9941.97,3,373.53,9,1310.1,6,43.9,1,597.81,5,408.71,2,1709.12,1,1137.27,35.56,107.12,47.27,36.19,73.31,41.92,1,646.03,21,995.49,20979.88,1,15415.81,0.5376195660717218,0.0300455173100186,0.2645371783860098,19984.39,299.45000000000005,2
329,75226ec6b8,2024-04-25,3,6767.16,5386.1,531.14,27,1912.2,47,2,169.55,361.59,9,60.79,3,405.54,3,75.81,2,38.45,1,37.62,0,552.93,0,0.0,15.13,144.95,6.75,0.0,23.32,26.62,6,195.9,40,2534.88,5606.73,2,-1381.06,0.31921903829498816,0.3688293105395941,0.2620062206267213,3071.8499999999995,190.14999999999998,1
330,4b66ae00b6,2024-11-12,3,7650.99,11326.13,28875.59,26,25200.45,70,0,0.0,28875.59,10,6739.49,16,7661.32,9,1133.11,3,555.83,5,2494.68,3,2682.12,0,0.0,35.54,299.99,0.0,0.0,0.0,46.97,2,1813.94,45,3662.42,17654.8,3,3675.1399999999994,0.0,0.0628191493230095,0.6899208740593836,13992.38,335.53000000000003,0
331,03606b502c,2024-02-16,3,7875.98,12893.23,24618.26,28,19601.01,58,4,16621.81,7996.45,6,1719.52,1,4646.93,10,814.28,6,1802.41,1,953.09,2,3517.93,1,754.35,8.93,22.25,44.69,187.19,66.18,46.09,9,2264.54,45,331.66,17878.41,2,5017.25,0.675182161533756,0.09198619236290462,0.6032149082421993,17546.75,329.24,1
332,d457363724,2024-05-21,3,8887.31,18790.05,10991.14,23,1088.4,17,4,6258.54,4732.6,2,201.48,11,348.43,9,5.56,9,48.24,2,88.42,5,64.33,3,15.98,44.75,45.59,0.0,181.15,0.0,38.01,2,94.29,58,4290.31,19316.99,2,9902.74,0.5694168211850636,0.008578727957245564,0.05475275989828182,15026.68,271.49,2
333,3986dcd4c8,2024-11-12,3,200.74,-1483.39,22609.16,15,24293.29,31,2,7200.2,15408.96,9,2077.42,16,8507.23,4,592.85,1,2260.15,0,2335.34,0,6592.28,0,0.0,40.02,63.57,29.15,0.0,56.05,26.43,7,2168.15,70,-1100.67,12922.49,1,-1684.130000000001,0.31846384385797616,0.09589697273140621,1.0650327270176545,14023.16,188.79000000000002,0
334,a2f7c06294,2024-03-29,3,5080.96,15379.89,34271.74,34,23972.81,77,5,23034.63,11237.11,10,5315.03,4,4766.62,8,468.87,10,17.14,3,1549.08,3,981.16,2,687.4,14.24,286.8,0.0,135.75,0.0,61.15,4,2941.7,38,4868.16,15713.53,1,10298.929999999997,0.6721173188171946,0.08583456807270363,0.6091782774752432,10845.37,436.79,2
335,4ac5b28d50,2025-01-24,3,3599.81,3070.79,10382.58,10,10911.6,106,4,5606.03,4776.55,3,1963.63,19,1036.23,9,431.65,2,417.44,3,340.78,2,258.01,2,88.76,44.68,133.27,0.0,194.13,0.0,52.09,5,792.86,72,297.69,11543.61,3,-529.0200000000004,0.5399457552939635,0.07636444891346852,0.7803816085805074,11245.92,372.08000000000004,0
336,1cf8bd696f,2024-07-23,3,3930.26,11369.96,9327.98,52,1888.28,77,6,7514.99,1812.99,10,470.69,2,230.74,10,63.78,1,45.9,0,74.78,2,251.66,0,0.0,32.11,202.06,14.48,0.0,36.14,39.87,5,119.27,34,1777.32,11503.95,2,7439.7,0.805639591851612,0.012786262406222998,0.14242312705155435,9726.630000000001,284.79,2
337,9eeb621cfe,2024-12-08,3,2763.16,15800.72,33886.3,47,20848.74,42,4,13645.14,20241.16,4,1901.84,19,1836.18,1,109.1,6,1266.68,5,134.84,3,89.06,3,25.38,20.75,236.5,0.0,137.66,0.0,55.29,8,1642.15,59,-1313.17,22370.03,3,13037.560000000001,0.4026742370810622,0.048460587316998316,0.5688689546858261,23683.199999999997,394.90999999999997,1
338,218d01b63c,2024-12-16,3,6782.36,7052.46,11322.55,14,11052.45,48,2,6212.88,5109.67,8,2791.66,5,1909.44,4,19.71,3,892.24,4,837.71,3,109.12,0,0.0,37.22,270.05,3.98,0.0,86.98,55.75,1,1570.74,27,1163.79,12707.4,1,270.09999999999854,0.5487173825684144,0.13872670025745085,0.610466994864929,11543.61,398.23,1
339,7a64214da1,2025-04-06,3,5502.57,15710.79,5631.67,58,11134.24,116,3,4424.1,1207.57,10,1089.36,14,3323.14,2,1.17,4,884.55,4,857.54,5,1558.7,0,0.0,5.05,265.47,0.0,0.0,0.0,37.87,6,1749.87,61,2435.72,13509.48,1,-5502.57,0.7855751491120752,0.31071955565578235,1.0,11073.76,270.52000000000004,0
340,e70ced4697,2024-04-14,3,3908.43,-1363.23,13578.17,60,18849.83,110,3,7529.76,6048.41,1,2956.43,5,5926.66,0,717.48,1,417.76,4,1473.83,0,20.01,0,0.0,13.13,64.79,24.88,0.0,50.49,21.46,0,592.3,50,2482.73,12549.29,3,-5271.660000000002,0.5545489561553583,0.04362148949379776,1.0779585511191427,10066.560000000001,153.29,0
341,892b8d85c5,2024-02-16,3,5425.18,6396.62,1461.93,53,490.49,117,6,779.49,682.44,5,90.72,13,111.67,3,16.54,7,8.19,3,35.76,2,56.64,1,0.03,12.07,118.28,2.51,189.93,50.24,52.22,0,77.37,26,1088.04,6444.37,3,971.44,0.5331924237138577,0.0529231905768402,0.07121855175828468,5356.33,373.03,2
342,48042848b3,2025-03-20,3,9362.81,11712.24,10585.56,13,8236.13,110,3,7475.96,3109.6,0,1260.13,17,741.49,10,264.83,1,710.73,2,738.16,5,827.06,3,139.34,19.92,155.49,0.0,191.04,0.0,51.3,5,150.38,42,-1362.17,13743.32,3,2349.4300000000003,0.7062413325322421,0.014206144974852536,0.41287232991968764,15105.49,366.45000000000005,1
343,49c056a77f,2024-07-04,3,2157.74,-481.81,13172.38,52,15811.93,120,5,8701.35,4471.03,2,402.02,11,6102.55,5,713.54,7,252.45,0,1367.06,5,3166.51,1,2036.93,34.57,137.12,0.0,23.38,0.0,27.31,9,256.58,45,-1007.57,2953.41,3,-2639.550000000001,0.6605753857693143,0.01947863635880532,1.0314289777248973,3960.98,195.07,1
344,10de10454f,2024-07-18,3,4061.64,5552.65,710.5,43,4772.139999999999,32,3,577.26,133.24,0,454.92,11,589.64,10,151.82,2,13.55,3,335.86,2,1168.89,0,0.0,36.59,174.16,30.04,0.0,59.62,42.06,2,556.17,40,2823.03,5192.04,1,-4061.6399999999994,0.8124700914848698,0.7827867698803659,1.0,2369.0099999999998,300.40999999999997,2
345,aecee9bf62,2024-04-28,3,1151.99,6116.47,35869.62,9,30905.14,102,1,21141.93,14727.69,9,6505.89,5,12110.23,0,653.83,1,2069.6,5,1654.66,0,6662.28,0,0.0,44.76,235.16,24.04,0.0,59.1,50.83,7,5838.85,65,297.1,27134.5,2,4964.480000000003,0.589410481627628,0.1627798119968932,0.8347864936181868,26837.4,363.06000000000006,1
346,dcb42214c7,2024-10-01,3,5514.71,16794.56,19192.22,29,7912.37,83,5,10850.2,8342.02,7,1729.18,12,2288.06,5,263.29,8,25.27,2,489.45,4,826.88,1,480.3,24.57,147.5,29.28,23.34,7.13,32.45,10,703.89,12,3917.61,20174.3,3,11279.850000000002,0.5653436652977092,0.036675798839321344,0.3202490151548574,16256.689999999999,231.82,2
347,d81817aa08,2024-08-10,3,9738.17,8.38,6640.19,19,16369.98,85,5,4729.44,1910.75,2,2291.36,19,3866.31,7,243.24,5,1030.35,2,381.23,0,2133.2,0,0.0,20.51,216.47,0.0,0.0,0.0,33.18,2,1117.82,50,2248.48,11878.39,2,-9729.79,0.7122446797456097,0.16834156853945445,0.999488349260854,9629.91,236.98,0
348,ae332c2e47,2024-09-07,3,2603.56,17791.23,23331.87,45,8144.2,92,5,7255.67,16076.2,9,807.0,17,960.31,6,64.41,2,138.78,2,656.59,5,1043.98,1,751.17,17.56,271.2,0.0,119.6,0.0,57.17,8,667.69,37,1277.54,18682.01,1,15187.669999999998,0.31097678840144405,0.028617080414043112,0.31401831394351276,17404.469999999998,408.36,2
